Microbe,Cytokine,Correlation,P-value,Corrected_P-value,Exceeds_Perm_Threshold
Alloiococcus,IL21,-0.11376113171410258,0.010747899053760982,0.04531072583861157,True
Alloiococcus,FGFB,-0.12926213928063482,0.0037182599831027388,0.020731305661184335,True
Alloiococcus,PDGFBB,-0.1579172792593239,0.0003827765939793734,0.003639493567547688,True
Alloiococcus,LEPTIN,-0.19155056098775908,1.5522762700541814e-05,0.00031382976764138883,True
Alloiococcus,ENA78,-0.14396538078141752,0.001218904776186325,0.00870646268704518,True
Alloprevotella,FASL,0.178259805932673,5.9136636170609956e-05,0.0008785474702662502,True
Alloprevotella,IL27,0.13242170707028456,0.0029523082293791457,0.017246524204287725,True
Alloprevotella,IL4,0.18123553603669387,4.419159452324269e-05,0.0007131207783587175,True
Alloprevotella,IL6,0.12609039107531791,0.0046641522331325146,0.024314246506800665,True
Alloprevotella,IL8,0.18706906859687442,2.4626642101897597e-05,0.00045262405444199144,True
Alloprevotella,IL10,0.12332245651823982,0.005661574839017633,0.02821685209156698,True
Alloprevotella,EOTAXIN,-0.12525654568736436,0.00494649295526599,0.02535963863504614,True
Alloprevotella,IL13,0.15552997732755414,0.0004699542314038112,0.0042932950413118315,True
Alloprevotella,IL17A,0.15842085355588728,0.0003664267942768166,0.003524647975032979,True
Alloprevotella,IL31,0.11497000765696269,0.009935206697111143,0.042895739221510513,True
Alloprevotella,SCF,0.13798425791394944,0.0019436233489573647,0.012457216686499593,True
Alloprevotella,IFNG,0.1630102022233388,0.00024468683551163626,0.0026096187732319006,True
Alloprevotella,IL9,0.16203536516668623,0.00026684294640810183,0.0028072843909449628,True
Alloprevotella,TNFB,0.1366866675338619,0.0021456359800790716,0.013361810257647997,True
Alloprevotella,EGF,0.1282007763096961,0.004013429047326445,0.021981678527759677,True
Alloprevotella,BDNF,0.15981618504525932,0.0003244610732668644,0.003251603428213188,True
Alloprevotella,GROA,0.1373485941568571,0.002040303251362452,0.012925626864898367,True
Alloprevotella,IL1A,0.16569075925432922,0.00019230894608869388,0.0021652217901027278,True
Alloprevotella,IL18,0.14184560439420224,0.0014410325636152212,0.009868632431238259,True
Alloprevotella,MCSF,0.125493771482744,0.004864639429075382,0.025189948045880317,True
Alloprevotella,MCP3,0.1484349310440291,0.0008501011434113483,0.006643647591365999,True
Alloprevotella,ICAM1,0.13420298126929578,0.002586699882699875,0.015480250263261802,True
Alloprevotella,ENA78,0.14835235365938584,0.000855857645072589,0.006655080350480834,True
Anaerococcus,IL17F,-0.12359413817550836,0.005555813243454047,0.027838934894462625,True
Anaerococcus,FASL,-0.16146047707792302,0.00028077381414225833,0.002940219600522555,True
Anaerococcus,MIP1A,-0.15747359572545488,0.00039774266017326027,0.003743933946975021,True
Anaerococcus,SDF1A,-0.1800708387635498,4.955644692270994e-05,0.0007758837649515192,True
Anaerococcus,IL2,-0.12071429802254258,0.006772819179167106,0.03200570038935675,True
Anaerococcus,IL4,-0.18120594023495212,4.432083977326222e-05,0.0007131207783587175,True
Anaerococcus,IL6,-0.15334686505701337,0.0005655107521061927,0.004869675920914437,True
Anaerococcus,IL8,-0.1520802829567216,0.0006289216826949438,0.005298778974949235,True
Anaerococcus,IL10,-0.1974000789862484,8.361564780887729e-06,0.0001915333804489061,True
Anaerococcus,IL13,-0.14879246160125248,0.000825588229442768,0.006537039773515648,True
Anaerococcus,IL17A,-0.1856578215664322,2.8415672680500933e-05,0.0004986146338276579,True
Anaerococcus,RANTES,-0.15803582997807195,0.0003788674890892813,0.003610110295625324,True
Anaerococcus,IFNG,-0.12817706769158269,0.004020258148243708,0.02199317692862734,True
Anaerococcus,TNFA,-0.12795749268306464,0.0040840067253700325,0.02223727315336142,True
Anaerococcus,MIP1B,-0.21446680428625084,1.2360445415749694e-06,4.523889569531856e-05,True
Anaerococcus,IFNA,-0.17672326305234806,6.861054770363727e-05,0.0009846884161170163,True
Anaerococcus,IL9,-0.11979905827329058,0.007206826879991864,0.033612582740182716,True
Anaerococcus,VEGFD,0.13076677905842848,0.0033334826782360507,0.019042622179112574,True
Anaerococcus,TNFB,-0.15990668793854967,0.00032190029779314135,0.00323290795839764,True
Anaerococcus,TRAIL,-0.18872849791862398,2.0784106960890346e-05,0.0004010211509051457,True
Anaerococcus,GCSF,-0.11826283148622123,0.0079914845099967,0.036467520089778854,True
Anaerococcus,IL1A,-0.22620927917995445,3.0197811635577216e-07,1.4041982410543405e-05,True
Anaerococcus,IL18,-0.13256141008404482,0.002922019771510011,0.017112584304183314,True
Anaerococcus,MCSF,-0.179364675242094,5.310295275477038e-05,0.0008203612302647252,True
Anaerococcus,MIG,-0.1942534336076652,1.1690074241253571e-05,0.0002564096472727788,True
Anaerococcus,IL21,-0.11439028091517488,0.010317868775125486,0.04405701543097659,True
Anaerococcus,VCAM1,-0.1425946618486019,0.0013586073756442357,0.009387108910469087,True
Anaerococcus,FGFB,-0.1429458149567901,0.0013214795651533286,0.009171462653676087,True
Anaerococcus,ENA78,-0.16416065220271875,0.0002207549590906901,0.002405594545293783,True
Arthrobacter,EGF,0.15741050762537126,0.0003999144408111016,0.0037567720197406516,True
BBMC-4,IL4,-0.1421280515060195,0.0014094273161043428,0.009695025177344961,True
BBMC-4,IL17A,-0.15263072897189037,0.0006005941193650781,0.005114949917669621,True
BBMC-4,VEGFD,-0.11225635156695599,0.011841487099621724,0.048642151071767684,True
BBMC-4,PAI1,0.1280055734504367,0.004069969873063308,0.022212863743831433,True
BBMC-4,ENA78,-0.12635749185678435,0.00457683763859674,0.02396654844535455,True
Bacillus,LIF,-0.11513026692638743,0.009831672273302563,0.04262286181469654,True
Bacillus,EOTAXIN,0.14641337598325999,0.0010018294797735944,0.007477539455774019,True
Bacillus,MCP1,0.23638090389522268,8.362472395837238e-08,5.050064498784826e-06,True
Bacillus,VEGFD,0.15639795163975315,0.00043631781159951164,0.004058919894789116,True
Bacillus,BDNF,-0.13391988497574026,0.0026419000429857174,0.01572962253506221,True
Bacillus,IL23,0.12131638750617182,0.0065002291264428065,0.0310403200828198,True
Bacillus,IL12P40,-0.14793649976072612,0.0008853986408328755,0.006839042657596132,True
Bacillus,ICAM1,0.12074620091851,0.006758122423433298,0.03196873781176484,True
Bacteroides,IL4,0.15893737602442876,0.00035033465950801824,0.0034009523313408866,True
Bacteroides,HGF,-0.11764854585910887,0.008326012413531909,0.03749291813054984,True
Bacteroides,MCP1,0.11602667907785989,0.009270035306809457,0.0407041210355656,True
Bacteroides,NGF,0.11738099586236117,0.008475579256960046,0.037943719879584586,True
Bacteroides,IL23,0.1374815346887484,0.0020197274307463785,0.012830235728101996,True
Bacteroides,RESISTIN,-0.1119490827416862,0.012076521031351513,0.04943294260192301,True
Bacteroides,PDGFBB,-0.11572038312909523,0.009458646259742017,0.041298314655211624,True
Bifidobacterium,IL17A,-0.11790999647916749,0.0081821340952073,0.03703882728357632,True
Bifidobacterium,GMCSF,-0.18359835009808742,3.49488123296204e-05,0.0005866858387463352,True
Bifidobacterium,VCAM1,-0.1252245841462753,0.0049576155358417315,0.025388669869674065,True
Bifidobacterium,LEPTIN,-0.23442220350369153,1.0757721985330033e-07,5.952521207307885e-06,True
Bifidobacterium,ENA78,-0.13663493009057517,0.0021540748948764383,0.01337309514175626,True
Blautia,IL2,0.11693616759110423,0.00872955655046166,0.03880730206467182,True
Blautia,IL5,0.13426496459105386,0.0025747551161845765,0.015428622796724589,True
Blautia,NGF,0.1464616591417813,0.0009979314508092338,0.0074724335688614125,True
Blautia,IL1A,0.12659991960350214,0.004498869296285484,0.023799448559432865,True
Blautia,IL23,0.1411243226326902,0.00152472066431833,0.010245594059364501,True
Blautia,ICAM1,-0.14563422036393653,0.0010667076558843302,0.007841132468676005,True
Blautia,FGFB,0.14557779817492228,0.00107155307909616,0.007859182677913476,True
Brachybacterium,FASL,0.15974940665692905,0.0003263627386973218,0.003263627386973218,True
Brachybacterium,IL4,0.14967123404577537,0.0007680895366676503,0.0061685947245329435,True
Brachybacterium,IL5,0.1419785522708543,0.001426075709554241,0.009780607742518025,True
Brachybacterium,IL6,0.14032148328688207,0.0016231050134121255,0.010759921051111301,True
Brachybacterium,IL31,0.1643802300316179,0.0002164438292111373,0.0023737353911127087,True
Brachybacterium,TNFA,0.12319396890100343,0.005712220954895972,0.028378020769515244,True
Brachybacterium,NGF,0.18073339066175895,4.64335104025587e-05,0.0007398227271593394,True
Brachybacterium,EGF,0.1306392326534286,0.0033646386790154043,0.019150024305289635,True
Brachybacterium,IL23,0.17011252921098238,0.00012820571453076656,0.001570395654991693,True
Brachybacterium,IL12P40,-0.15904242769442156,0.00034714351222415297,0.003391212882021662,True
Brachybacterium,IL15,0.1264732108327701,0.004539469765771873,0.02387843259144707,True
Brachybacterium,MCSF,0.16256219246643913,0.000254646489879428,0.0026972805875611397,True
Brachybacterium,VEGF,0.1838117780551796,3.4210861347904913e-05,0.0005798814111298223,True
Brevibacterium,IL17A,-0.14291087984327466,0.0013251310368609978,0.00918309883964775,True
Brevibacterium,GMCSF,-0.21676347857929973,9.439909267194248e-07,3.568746186378313e-05,True
Brevibacterium,VEGFD,-0.12852775328694455,0.003920310631264488,0.021540603452864612,True
Brevibacterium,IL12P40,-0.21684063432137415,9.354332793151693e-07,3.565380941652079e-05,True
Brevibacterium,PDGFBB,-0.177771740616553,6.200313908950316e-05,0.000918199352758566,True
Brevibacterium,LEPTIN,-0.24958371750656963,1.4446186602113194e-08,1.199549423211185e-06,True
Brevibacterium,PAI1,-0.11791552802030812,0.008179114158709281,0.03703882728357632,True
Campylobacter,TGFA,0.13459232890383718,0.0025124989936849825,0.015172883533292427,True
Campylobacter,MIP1A,0.12651415117776343,0.004526315474554739,0.02386322784204029,True
Campylobacter,IL2,0.16226472118406685,0.00026146756593809563,0.0027569709333608726,True
Campylobacter,IFNB,0.13014277182257813,0.0034884431909037016,0.019728947054572874,True
Campylobacter,MIP1B,-0.11321922718732791,0.011130953878171562,0.04642056998519979,True
Campylobacter,VCAM1,-0.20576599690200448,3.3419110588691424e-06,9.592522483791058e-05,True
Campylobacter,VEGF,0.14797064147903755,0.0008829382628814306,0.006839042657596132,True
Campylobacter,CD40L,0.12603218678824143,0.004683377461670559,0.024387127879919486,True
Capnocytophaga,IL8,0.11863109153360996,0.007796739490881927,0.0357542787303757,True
Capnocytophaga,IL17A,0.14059800774843023,0.0015885789598170028,0.010613350809122216,True
Capnocytophaga,IFNG,0.15382698511532178,0.0005430657021647838,0.004755660103702909,True
Capnocytophaga,BDNF,0.123514676063257,0.005586561226089649,0.027932806130448243,True
Capnocytophaga,IL18,0.1336801139981888,0.0026894896553997186,0.015972065003331662,True
Capnocytophaga,ICAM1,0.11737638551941605,0.008478177409653417,0.037943719879584586,True
Capnocytophaga,ENA78,0.15885536319363963,0.0003528449490374258,0.0034181854438000625,True
Corynebacterium,IL17F,-0.24211685326777652,3.9487471935541474e-08,2.700246242650998e-06,True
Corynebacterium,FASL,-0.1301006390014805,0.0034991379868230753,0.019728947054572874,True
Corynebacterium,TGFA,-0.25323973325313487,8.724189132751277e-09,7.954407738684988e-07,True
Corynebacterium,IL27,-0.2244444491498921,3.7507647623004994e-07,1.693306421815274e-05,True
Corynebacterium,LIF,-0.20484419900188836,3.7042106199124926e-06,0.00010252725822972077,True
Corynebacterium,IL1B,-0.11813361565610246,0.008060839327793003,0.03671195188465961,True
Corynebacterium,IL2,-0.17942443771526567,5.2793765483381815e-05,0.0008183033649924182,True
Corynebacterium,IL4,-0.170323507019512,0.00012571734512067365,0.001550625079074622,True
Corynebacterium,IL5,-0.2895970910473334,3.725216584937941e-11,5.774085706653809e-09,True
Corynebacterium,IL8,-0.12244694788855372,0.006014827563884887,0.029472021256127214,True
Corynebacterium,IFNB,-0.2874579705386769,5.2532070386112715e-11,7.766813388137351e-09,True
Corynebacterium,IL12P70,-0.18437743788788646,3.232574712106754e-05,0.0005546668786456238,True
Corynebacterium,IL13,-0.2388758637053305,6.047940888690477e-08,3.85245549759051e-06,True
Corynebacterium,IL17A,-0.23544886152919195,9.429861917180385e-08,5.550488343656808e-06,True
Corynebacterium,IL31,-0.12542023541986214,0.004889881043499784,0.025262581483952554,True
Corynebacterium,IL1RA,-0.13445997342599794,0.002537502324351415,0.015284178508075234,True
Corynebacterium,IFNG,-0.1643270772356263,0.00021748012606764917,0.002379488438151926,True
Corynebacterium,GMCSF,-0.37943521475298336,1.2308604887617242e-18,1.9078337575806727e-15,True
Corynebacterium,TNFA,-0.17423863478029528,8.701708694001227e-05,0.0011845918749834549,True
Corynebacterium,MIP1B,-0.13680889810154379,0.0021258188091897124,0.013286367557435702,True
Corynebacterium,IFNA,-0.22838887327949792,2.304864687588389e-07,1.1207574042255428e-05,True
Corynebacterium,TGFB,-0.2654484489972971,1.528249737891138e-09,1.652642158417161e-07,True
Corynebacterium,MCP1,-0.12719682481280167,0.004311984345455499,0.02315326467248045,True
Corynebacterium,IL9,-0.17401956810723793,8.884588833994008e-05,0.0011989953756953685,True
Corynebacterium,VEGFD,-0.12034531119881525,0.006944893789228882,0.032685987975621764,True
Corynebacterium,TNFB,-0.13144774093075878,0.003171531918275121,0.018252009183142712,True
Corynebacterium,NGF,-0.2102356076883657,2.015435134282334e-06,6.592019099069574e-05,True
Corynebacterium,TRAIL,-0.14598622471439957,0.0010369317077243872,0.007679837428908272,True
Corynebacterium,GCSF,-0.20136534295732295,5.439689292864566e-06,0.00013599223232161416,True
Corynebacterium,GROA,-0.15995643154773717,0.0003205008488668594,0.0032328176729520524,True
Corynebacterium,IL1A,-0.11378189953270229,0.010733454309669021,0.04531072583861157,True
Corynebacterium,IL23,-0.21298544696986346,1.4684684301330266e-06,5.074777598660447e-05,True
Corynebacterium,IL15,-0.2910734647014734,2.933530820614054e-11,4.703764936501845e-09,True
Corynebacterium,IL18,-0.1388310751162493,0.001821340762613428,0.01177380328424645,True
Corynebacterium,MCSF,-0.12756096452914678,0.00420145125564371,0.022638178839795197,True
Corynebacterium,MIG,-0.12897736136098906,0.003795462716306652,0.020960690772952414,True
Corynebacterium,RESISTIN,-0.1400185712118936,0.0016617150211962848,0.010909448790775966,True
Corynebacterium,ICAM1,0.11458956478444123,0.01018487666087454,0.04364947140374803,True
Corynebacterium,FGFB,-0.2075044129275761,2.748790830187164e-06,8.193511128442508e-05,True
Corynebacterium,LEPTIN,-0.38264959989077607,5.963454247244847e-19,1.3865031124844269e-15,True
Corynebacterium,ENA78,-0.23787233522856735,6.892856075101614e-08,4.2173395722661185e-06,True
Cutibacterium,IL17F,0.14343532746306334,0.0012712791574428835,0.008929679882340497,True
Cutibacterium,IL5,0.1340269178322893,0.002620905015160929,0.015644683338252016,True
Cutibacterium,IP10,-0.1822625988299201,3.9920942745196745e-05,0.0006536351541026932,True
Cutibacterium,GMCSF,0.1268642739012927,0.004415218187745853,0.023514429947196915,True
Cutibacterium,MIP1B,0.14286332893012693,0.0013301160469617146,0.00920392800352972,True
Cutibacterium,NGF,0.13261076328842408,0.002911387467603282,0.01708070551045587,True
Cutibacterium,EGF,-0.13068210827894616,0.003354135995263633,0.019113642620068497,True
Cutibacterium,IL12P40,0.12189325052837202,0.006248332010066641,0.0302024364311953,True
Cutibacterium,MCP3,-0.17214205360331392,0.00010607326436272142,0.0013618553135108158,True
Cutibacterium,ICAM1,-0.2504229580756828,1.2875943902626098e-08,1.1087618360594695e-06,True
Cutibacterium,VCAM1,-0.13961153413758784,0.0017149241093897445,0.011184287669933117,True
Cutibacterium,LEPTIN,0.11258878669567048,0.011591766333116276,0.04787008299199883,True
Cutibacterium,PAI1,0.11980262419628716,0.007205088707858219,0.033612582740182716,True
Dermabacter,MIP1A,0.15715492004274495,0.0004088264462604206,0.0038250361672252627,True
Dermabacter,IL2,0.12860816129083968,0.00389771333382726,0.021448955032303853,True
Dermabacter,IL7,0.17603717209025815,7.328790961808554e-05,0.001034373543272887,True
Dermabacter,TRAIL,0.11584622681021971,0.00938074508914125,0.0409966773162658,True
Dermabacter,IL21,0.13523539548148297,0.0023941850040292098,0.014591035738841187,True
Dermabacter,IL22,-0.12266366587415674,0.005925588923924721,0.029157659784391488,True
Dermabacter,PDGFBB,-0.12270660033880172,0.005908051501511339,0.02910216046824971,True
Dermabacter,VEGF,0.17443173718910193,8.54345001087223e-05,0.0011713274979194108,True
Dietzia,IL5,0.12758291286589993,0.004194871541804555,0.022628947412286757,True
Dietzia,VEGFD,0.1689977362175649,0.00014214063496022832,0.001681816673193541,True
Dietzia,IL12P40,-0.20755767976511091,2.7323120345611757e-06,8.193511128442508e-05,True
Dietzia,MIG,-0.12532073228663423,0.004924224031747957,0.02533397661284194,True
Dolosigranulum,IL17F,-0.22299487484028727,4.475834548484366e-07,1.9451056682665703e-05,True
Dolosigranulum,FASL,-0.2873497940439651,5.3449038369977474e-11,7.766813388137351e-09,True
Dolosigranulum,TGFA,-0.29426472997222,1.7419787802690537e-11,3.2400805313004395e-09,True
Dolosigranulum,SDF1A,-0.21122205190550947,1.7999136804628294e-06,5.935885541951884e-05,True
Dolosigranulum,IL27,-0.31809686259352626,2.8827679978918414e-13,1.1170725991830885e-10,True
Dolosigranulum,LIF,-0.24247427329819093,3.765983569261352e-08,2.6941267072408133e-06,True
Dolosigranulum,IL1B,-0.1603353930666878,0.00031002434903818014,0.003150432924588157,True
Dolosigranulum,IL2,-0.14651773649437574,0.0009934217490694204,0.007450663118020653,True
Dolosigranulum,IL4,-0.19476186087439587,1.1077977295608168e-05,0.0002452980686884666,True
Dolosigranulum,IL5,-0.14772027424122308,0.0009011283701843534,0.006937494902909343,True
Dolosigranulum,IL6,-0.16860243882063886,0.0001474145951769005,0.0017310494052320117,True
Dolosigranulum,IL8,-0.29693038749521244,1.1215086011035347e-11,2.230929150166708e-09,True
Dolosigranulum,IL10,-0.18592600443228108,2.7655556056713836e-05,0.0004908333422279364,True
Dolosigranulum,IFNB,-0.2515664419779246,1.1000109720278895e-08,9.836636576787857e-07,True
Dolosigranulum,IL12P70,-0.16820742662479254,0.0001528678304253491,0.001777088528694683,True
Dolosigranulum,IL13,-0.33572571358637476,1.0861059492796538e-14,6.312990830187988e-12,True
Dolosigranulum,IL17A,-0.24436279816656198,2.9281674503970762e-08,2.1274966631791257e-06,True
Dolosigranulum,IL31,-0.21805483897343955,8.101811758990472e-07,3.139452056608808e-05,True
Dolosigranulum,IL1RA,-0.19730225559393622,8.449808808163132e-06,0.00019260593606842434,True
Dolosigranulum,SCF,-0.11453165087509563,0.010223367792465153,0.043774088614146375,True
Dolosigranulum,RANTES,-0.24744439497096918,1.9334223792161357e-08,1.5237989937889883e-06,True
Dolosigranulum,IFNG,-0.29701742396265846,1.105413975326656e-11,2.230929150166708e-09,True
Dolosigranulum,GMCSF,-0.3434317746086255,2.4211451847730636e-15,1.876387518199124e-12,True
Dolosigranulum,TNFA,-0.15398795537866333,0.0005357276844765005,0.004706412503320172,True
Dolosigranulum,MIP1B,-0.23835010700903964,6.477281233460519e-08,4.015914364745522e-06,True
Dolosigranulum,IFNA,-0.3020985473983763,4.713602250033916e-12,1.1535921296135635e-09,True
Dolosigranulum,TGFB,-0.2987333159406389,8.304812539315359e-12,1.8389227765626864e-09,True
Dolosigranulum,MCP1,0.16369214593825523,0.00023022357346296003,0.00247810096435825,True
Dolosigranulum,IL9,-0.29233579031218193,2.3888843092154734e-11,4.1141896436488706e-09,True
Dolosigranulum,VEGFD,0.14686487540286627,0.0009659211542855811,0.0073386176132712155,True
Dolosigranulum,TNFB,-0.24966626494923289,1.4283866821708814e-08,1.199549423211185e-06,True
Dolosigranulum,NGF,-0.25695446298075086,5.183775666594876e-09,5.12862911695025e-07,True
Dolosigranulum,BDNF,-0.17845175645941608,5.804393248399295e-05,0.0008706589872598942,True
Dolosigranulum,TRAIL,-0.15004997697714983,0.0007444703466027371,0.006010047068928346,True
Dolosigranulum,GCSF,-0.1519551244401165,0.0006355333132932637,0.005334350012299055,True
Dolosigranulum,GROA,-0.3010642637262681,5.614256726706303e-12,1.3053146889592154e-09,True
Dolosigranulum,IL1A,-0.22011590799177153,6.3355824940621e-07,2.607120229857413e-05,True
Dolosigranulum,IL23,-0.18810630329517578,2.2152866403164647e-05,0.0004153662450593371,True
Dolosigranulum,IL12P40,-0.146752961472131,0.0009747093159937116,0.007357789479497985,True
Dolosigranulum,IL15,-0.2566981030454497,5.374810737547927e-09,5.206847901999554e-07,True
Dolosigranulum,IL18,-0.2414797359952353,4.2960123837907046e-08,2.8951387803806923e-06,True
Dolosigranulum,MCSF,-0.25511922560518707,6.710973100946293e-09,6.368576514163318e-07,True
Dolosigranulum,RESISTIN,-0.30274959796998097,4.220815094576443e-12,1.0903772327655812e-09,True
Dolosigranulum,IL21,-0.11317770432455183,0.0111607977374905,0.04650332390621042,True
Dolosigranulum,ICAM1,0.2325361866239601,1.3681717894282855e-07,7.312642322806353e-06,True
Dolosigranulum,FGFB,-0.29158848177380603,2.6980687321027632e-11,4.480721287242089e-09,True
Dolosigranulum,IL22,-0.1527018375748811,0.0005970222798856616,0.0050938598192079385,True
Dolosigranulum,PDGFBB,-0.1731535967750529,9.643556311240544e-05,0.001259621821552487,True
Dolosigranulum,VEGF,-0.1246098240266192,0.005175985932531047,0.026189700311500946,True
Dolosigranulum,LEPTIN,-0.3181406586151985,2.860131921668069e-13,1.1170725991830885e-10,True
Dolosigranulum,ENA78,-0.2736664122507825,4.4964814915788947e-10,5.50227340416891e-08,True
Enterococcus,FASL,0.1640435882118673,0.00022308607853641828,0.0024180658862339045,True
Enterococcus,TGFA,0.1698878016415285,0.00013090711538897898,0.0015852033504134173,True
Enterococcus,IL27,0.21492623876934538,1.171434616682557e-06,4.32315156156658e-05,True
Enterococcus,IL4,0.1771662081555439,6.574196664285011e-05,0.0009643537693667287,True
Enterococcus,IL6,0.11584752017246569,0.009379947428825322,0.0409966773162658,True
Enterococcus,IL8,0.1916737648217491,1.532472198589148e-05,0.00031179760640741825,True
Enterococcus,IFNB,0.15896022453939823,0.0003496382727687908,0.0034009523313408866,True
Enterococcus,EOTAXIN,-0.1437709717098189,0.0012378790736986228,0.00877907799574668,True
Enterococcus,IL12P70,0.12503898697994065,0.005022649975253502,0.02553917152752508,True
Enterococcus,IL13,0.15922872657184967,0.00034155089442245925,0.0033648552098822786,True
Enterococcus,IL17A,0.14157684614263508,0.0014717095018514272,0.010019691337641488,True
Enterococcus,IL31,0.17422560986996832,8.712482177297668e-05,0.0011845918749834549,True
Enterococcus,SCF,0.2089712237108116,2.3280013132949674e-06,7.364085786953468e-05,True
