Microbe,Cytokine,Correlation,P-value,Corrected_P-value,Exceeds_Perm_Threshold
Acidipropionibacterium,IFNA,-0.05373828828022114,0.29995990784343424,0.6342781545993397,False
Acidipropionibacterium,TGFB,-0.027546060496285177,0.5953958936383824,0.8342721148492921,False
Acidipropionibacterium,MCP1,0.17226896250049034,0.0008215944724182694,0.029769462052558072,True
Acidipropionibacterium,IL9,-0.018053731892151478,0.727838527773076,0.9039258813651823,False
Acidipropionibacterium,VEGFD,-0.07099095602526262,0.17067654338105379,0.5023075485581646,False
Acidipropionibacterium,TNFB,-0.06843944365084999,0.18660997326304452,0.5214056013892924,False
Acidipropionibacterium,NGF,0.09354424326854828,0.07076727992038351,0.33143342119517916,False
Acidipropionibacterium,EGF,-0.06368510224035723,0.21917072920128008,0.5537438062536479,False
Acidipropionibacterium,BDNF,-0.10206595532083194,0.04856304313749937,0.27363519037579037,True
Acidipropionibacterium,TRAIL,-0.005178778717536412,0.9204886333687865,0.9766558162773976,False
Acidipropionibacterium,GCSF,0.006069656534875455,0.9068681952426608,0.9711310015486493,False
Acidipropionibacterium,GROA,0.0023197139270477295,0.964337646315472,0.9878839850266815,False
Acidipropionibacterium,IL1A,-0.038334272294529646,0.45982218850422596,0.7539840763601471,False
Acidipropionibacterium,IL23,0.08256834961573344,0.11089709288588996,0.41116663010183785,False
Acidipropionibacterium,IL12P40,-0.09821082800285293,0.05775685429991546,0.2989640510144047,True
Acidipropionibacterium,IL15,0.004216772501203278,0.9352225514188052,0.9811133365138057,False
Acidipropionibacterium,IL18,-0.11365241298592689,0.027970414567143793,0.2032810889062415,True
Acidipropionibacterium,MCSF,-0.022688151521740106,0.6618535218122665,0.8743235444394999,False
Acidipropionibacterium,MCP3,-0.029185026267886976,0.5736786166278662,0.8218760786362871,False
Acidipropionibacterium,MIG,-0.0419369053396185,0.4187095044770468,0.731038496552541,False
Acidipropionibacterium,RESISTIN,-0.092343257954893,0.0744775420500771,0.3382266138101689,False
Acidipropionibacterium,IL21,-0.02816290940232336,0.5871784754061244,0.8296925532454228,False
Acidipropionibacterium,ICAM1,0.03322173630298968,0.5218449903294956,0.7944287862848414,False
Acidipropionibacterium,VCAM1,-0.021772658409560136,0.6747020928633007,0.8820025084325231,False
Acidipropionibacterium,FGFB,-0.0040229146135307755,0.9381944855938186,0.9826120290648699,False
Acidipropionibacterium,IL22,0.01707233108709655,0.7420937329262225,0.9114864692336169,False
Acidipropionibacterium,PDGFBB,-0.128925441064085,0.012582381218393291,0.13538440205400726,True
Acidipropionibacterium,VEGF,0.03669558938156915,0.4792423067469468,0.7682194977443157,False
Acidipropionibacterium,LEPTIN,-0.08928305072687716,0.0846505666854008,0.3588565625482541,False
Acidipropionibacterium,PAI1,-0.03513791893825074,0.49810806919550155,0.7792102680434254,False
Acidipropionibacterium,CD40L,-0.017051183370507036,0.7424019035073472,0.9116643093246034,False
Acidipropionibacterium,ENA78,-0.04362469239848992,0.40021468170977703,0.7164795306000163,False
Acidothermus,IL17F,0.03488621618958537,0.501193082977065,0.781227574821409,False
Acidothermus,FASL,-0.04565586391303744,0.3786177344544642,0.7026791077787192,False
Acidothermus,TGFA,-0.06084111282889563,0.24049110328888446,0.5739693568656866,False
Acidothermus,MIP1A,0.012395157687058933,0.8111693906999298,0.9397508955522488,False
Acidothermus,SDF1A,-0.11123474477785557,0.03150344031187701,0.21447725198824422,True
Acidothermus,IL27,-0.03426573695685604,0.5088408797057308,0.7871727498635924,False
Acidothermus,LIF,-0.05448626560652321,0.29327333578491027,0.6284428623962363,False
Acidothermus,IL1B,-0.07722649817506419,0.13603578377390063,0.4512645568381185,False
Acidothermus,IL2,-0.11835223314108935,0.02206698821932907,0.17824832623968812,True
Acidothermus,IL4,-0.053108815647554514,0.3056649592656054,0.6388768274420974,False
Acidothermus,IL5,0.0400682278441537,0.43975966753733453,0.7426102592713689,False
Acidothermus,IP10,-0.01120009386555887,0.8290803254013545,0.9471731616593797,False
Acidothermus,IL6,-0.07580931050954529,0.14339047057679838,0.4621280555845757,False
Acidothermus,IL7,0.062161520030896256,0.23041807376909276,0.563339374738233,False
Acidothermus,IL8,-0.10778885752385599,0.037193502809051954,0.236329301689704,True
Acidothermus,IL10,-0.09946540869959314,0.054618483468841544,0.28977612437744127,True
Acidothermus,IFNB,0.021223813240906057,0.6824507440987073,0.8847758252952572,False
Acidothermus,EOTAXIN,0.12287667607505798,0.01743597243537902,0.16081442345357838,True
Acidothermus,IL12P70,0.0017913156291274024,0.9724573418221607,0.9918253913336719,False
Acidothermus,IL13,-0.07874634120108122,0.12847441758372405,0.44360848066318975,False
Acidothermus,IL17A,-0.0849028763377609,0.10112819949667645,0.3918717730496213,False
Acidothermus,IL31,0.00667724619897416,0.8975942638274423,0.9700996966245572,False
Acidothermus,IL1RA,-0.10577282065754234,0.040910096006127585,0.24999798769195816,True
Acidothermus,SCF,-0.095214883317068,0.06585852909913714,0.3194887325807199,False
Acidothermus,RANTES,-0.14405730650548912,0.005251577177791689,0.08288664644945708,True
Acidothermus,IFNG,-0.08395872276681753,0.10499347615506827,0.39937129556371637,False
Acidothermus,GMCSF,-0.125452948702673,0.01519819923355165,0.1483787459092167,True
Acidothermus,TNFA,-0.024985581492180765,0.630050412221326,0.8551888348808073,False
Acidothermus,HGF,-0.028451822283042112,0.5833477609637866,0.8277768197049001,False
Acidothermus,MIP1B,-0.09527023136745638,0.06570081158678412,0.3191573420224949,False
Acidothermus,IFNA,-0.09346024638751453,0.07102176898956611,0.33163303009353884,False
Acidothermus,TGFB,-0.0921322866556596,0.0751453691267789,0.33971354882386934,False
Acidothermus,MCP1,0.20826802476388187,4.932065348720264e-05,0.004828232394010363,True
Acidothermus,IL9,-0.04403571360681861,0.39578587823075806,0.7137754472445211,False
Acidothermus,VEGFD,0.042054433140093196,0.41740562722305885,0.7298550523779658,False
Acidothermus,TNFB,-0.12419421140345516,0.016257966342298764,0.15454761872236303,True
Acidothermus,NGF,0.02182749093346373,0.673929829131487,0.8820025084325231,False
Acidothermus,EGF,-0.04589953649947779,0.37607570915426236,0.7009916413310645,False
Acidothermus,BDNF,-0.12092366994263276,0.019319148591206665,0.16947765482904475,True
Acidothermus,TRAIL,-0.02137529360241459,0.6803087530916554,0.8836446797191053,False
Acidothermus,GCSF,-0.05593798673999704,0.2805819174402729,0.6171253840428548,False
Acidothermus,GROA,-0.05910057609250606,0.2542356233058449,0.5903598743431605,False
Acidothermus,IL1A,-0.06786119646905567,0.1903684195046864,0.5228157829725131,False
Acidothermus,IL23,0.06213104926251961,0.23064710727358287,0.5634308385754114,False
Acidothermus,IL12P40,-0.130656218977191,0.01143347681183748,0.1309780080655698,True
Acidothermus,IL15,-0.02955170140146959,0.568871624259897,0.8215287234578871,False
Acidothermus,IL18,-0.14356439561405937,0.005410295365208597,0.08335291169521077,True
Acidothermus,MCSF,-0.05961755851579209,0.25009750988796486,0.5864667470115381,False
Acidothermus,MCP3,-0.07174907490944547,0.16614375376869198,0.4947076552984532,False
Acidothermus,MIG,-0.0590133820621408,0.2549382053383301,0.5912531944255537,False
Acidothermus,RESISTIN,-0.11753413271431773,0.023009440796610287,0.18263666707506712,True
Acidothermus,IL21,-0.016248846957503487,0.7541237457605499,0.9163834056327133,False
Acidothermus,ICAM1,0.013883106411727653,0.7890067177135148,0.9276564443407949,False
Acidothermus,VCAM1,-0.021917975389247085,0.672656190328003,0.8819975348548134,False
Acidothermus,FGFB,-0.06295210478074971,0.22453185092436745,0.558327864598026,False
Acidothermus,IL22,-0.0450208740392608,0.38529136746588655,0.7087825104907677,False
Acidothermus,PDGFBB,-0.19442791896810666,0.00015455218941812834,0.01039037610786935,True
Acidothermus,VEGF,-0.015983152858839576,0.7580180594509939,0.9173238718712252,False
Acidothermus,LEPTIN,-0.14536602894431314,0.004850295591735039,0.08031053234979678,True
Acidothermus,PAI1,-0.06197613991673618,0.2318139754931204,0.5655977189556677,False
Acidothermus,CD40L,0.006885642366149784,0.8944165546905702,0.9677805652847357,False
Acidothermus,ENA78,-0.08122956766357621,0.11682533957979116,0.422479193036445,False
Acinetobacter,IL17F,-0.05091480433400144,0.32610650739942615,0.6534917662490877,False
Acinetobacter,FASL,0.04590934320311028,0.3759736244236732,0.7009916413310645,False
Acinetobacter,TGFA,0.009436205313999574,0.8556763376849182,0.9545125489171852,False
Acinetobacter,MIP1A,-0.08722981398632196,0.09208321071612496,0.37531559585000024,False
Acinetobacter,SDF1A,-0.1286086934432997,0.012803324132129007,0.13582233585034195,True
Acinetobacter,IL27,-0.008218620160334174,0.8741327985050034,0.9609261260161385,False
Acinetobacter,LIF,-0.1071809932819653,0.03828270997935446,0.24035929244746962,True
Acinetobacter,IL1B,-0.00882351288890309,0.864954509329641,0.9582400226814163,False
Acinetobacter,IL2,-0.05736696868318634,0.26845729062485346,0.6054938082807931,False
Acinetobacter,IL4,0.01840521582350429,0.7227555242990202,0.902669551671955,False
Acinetobacter,IL5,-0.15331375442975437,0.0029527440014929323,0.06335908394263566,True
Acinetobacter,IP10,0.06698413570467598,0.19617457949481315,0.5290740229971278,False
Acinetobacter,IL6,-0.01943599965355848,0.7079196390841292,0.89634481191047,False
Acinetobacter,IL7,-0.023175990917701568,0.6550468847911024,0.8694485292898076,False
Acinetobacter,IL8,-0.00842167294792584,0.8710498495926311,0.9596781581368697,False
Acinetobacter,IL10,-0.041242096112886116,0.42646648994094394,0.7358327191930943,False
Acinetobacter,IFNB,0.013814454758056987,0.7900256844285666,0.9286587990544347,False
Acinetobacter,EOTAXIN,-0.0616342928354548,0.2344037237109558,0.5667091594237808,False
Acinetobacter,IL12P70,-0.07518456097527342,0.1467275919525342,0.4670507490559846,False
Acinetobacter,IL13,-0.09673790869979437,0.06163043761987665,0.30732604282297743,False
Acinetobacter,IL17A,-0.09673863463261496,0.061628477021626125,0.30732604282297743,False
Acinetobacter,IL31,-0.008042058575880343,0.8768150811594355,0.9625126686909422,False
Acinetobacter,IL1RA,-0.06730547228662999,0.19403250649958445,0.5257108784552108,False
Acinetobacter,SCF,-0.09314247377020057,0.0719913082494218,0.3327423982498587,False
Acinetobacter,RANTES,-0.0037503711059826334,0.9423741491186015,0.9834388913562364,False
Acinetobacter,IFNG,-0.04055374763630639,0.43423301767208855,0.739951007058545,False
Acinetobacter,GMCSF,-0.09790974645725539,0.058531831393752405,0.30129854167632697,False
Acinetobacter,TNFA,-0.09408362602976607,0.06915078257187998,0.32672427328627457,False
Acinetobacter,HGF,0.03488421171452574,0.5012176913728753,0.781227574821409,False
Acinetobacter,MIP1B,-0.06861950561904352,0.18545084325826147,0.520065742443049,False
Acinetobacter,IFNA,-0.04425444698487516,0.3934410690419322,0.7124462033645862,False
Acinetobacter,TGFB,-0.05011562113050164,0.3337674420400639,0.6623123494251624,False
Acinetobacter,MCP1,-0.10957135939473196,0.03414984460434408,0.22471242086349053,True
Acinetobacter,IL9,-0.004170921891033248,0.9359253835910482,0.9815858438643,False
Acinetobacter,VEGFD,-0.015192612139121228,0.7696409851123378,0.920402206799581,False
Acinetobacter,TNFB,-0.03225849739826249,0.5339923322407651,0.8029705643222577,False
Acinetobacter,NGF,-0.08755896788931108,0.09085771691630008,0.3721046578258385,False
Acinetobacter,EGF,0.04838976802953501,0.3507023456547259,0.6776035625877322,False
Acinetobacter,BDNF,-0.015097251112300744,0.7710465790885963,0.9212933428938689,False
Acinetobacter,TRAIL,-0.05987463256362309,0.24805733394680252,0.5852505225119526,False
Acinetobacter,GCSF,-0.1119353854619492,0.030442332298838977,0.2112788734173153,True
Acinetobacter,GROA,-0.045859109928662635,0.37649671705577636,0.7012188521933351,False
Acinetobacter,IL1A,-0.060465501437488106,0.2434121639304536,0.5789598784023576,False
Acinetobacter,IL23,-0.12161701369519103,0.01863125292096422,0.1670821674573353,True
Acinetobacter,IL12P40,-0.05855612751456059,0.2586446291177934,0.5945856147134241,False
Acinetobacter,IL15,-0.02959184475453422,0.5683465241108965,0.8213826437808069,False
Acinetobacter,IL18,0.07414283104214736,0.15242314277606275,0.4756829623548267,False
Acinetobacter,MCSF,0.004339690765709608,0.933338618621991,0.9807531110289827,False
Acinetobacter,MCP3,-0.08070275569487755,0.11922496916497323,0.425997154321674,False
Acinetobacter,MIG,-0.01570817480697769,0.7620548982456363,0.9176417501795119,False
Acinetobacter,RESISTIN,0.020485334598636346,0.6929293633229905,0.890018251894288,False
Acinetobacter,IL21,-0.009070772291106944,0.8612078850559743,0.9565927395989228,False
Acinetobacter,ICAM1,-0.00872934221980744,0.8663822404932298,0.9586195256639534,False
Acinetobacter,VCAM1,-0.00681200582047908,0.8955392044325261,0.9688074371332873,False
Acinetobacter,FGFB,-0.06881173941198773,0.18421922087886697,0.5186393806781422,False
Acinetobacter,IL22,-0.16227219100061444,0.0016406383319015668,0.045546079064730065,True
Acinetobacter,PDGFBB,-0.033881719183317734,0.51360447405873,0.7906963232608833,False
Acinetobacter,VEGF,-0.04694588792950322,0.36527975435103843,0.692273864296804,False
Acinetobacter,LEPTIN,-0.09904636112967324,0.055650601115640144,0.29267705393522336,True
Acinetobacter,PAI1,-0.15289880118087615,0.003032013179795347,0.06337025977600687,True
Acinetobacter,CD40L,0.04425999387307576,0.3933817158745163,0.7124462033645862,False
Acinetobacter,ENA78,-0.06285619941898535,0.22524014606340817,0.5590606812685972,False
Actinomadura,IL17F,-0.01071023169432574,0.8364483126498473,0.9486547936150708,False
Actinomadura,FASL,-0.04279854442240645,0.40920578736234015,0.7229409232183127,False
Actinomadura,TGFA,-0.023882986101396973,0.6452330334296557,0.8632605443338809,False
Actinomadura,MIP1A,-0.03996739003890083,0.4409125213214746,0.7432146318525491,False
Actinomadura,SDF1A,-0.09777323487948869,0.05888603265063087,0.30256359317727466,False
Actinomadura,IL27,0.010170966821733197,0.8445758956418105,0.9520850681727203,False
Actinomadura,LIF,-0.027813224947079718,0.5918304180796466,0.8331013453290688,False
Actinomadura,IL1B,-0.03305812237174852,0.5238982913883956,0.7959032033616247,False
Actinomadura,IL2,-0.14544122203588533,0.004828102194691752,0.08018098287613087,True
Actinomadura,IL4,-0.0010745771326308908,0.9834755757165834,0.9964350733111645,False
Actinomadura,IL5,0.013047544721235338,0.8014325315959431,0.9361727615765634,False
Actinomadura,IP10,-0.060005238072968224,0.2470252854752937,0.5840682597254826,False
Actinomadura,IL6,-0.02423509970551381,0.6403680434271908,0.8609958685715912,False
Actinomadura,IL7,-0.016191010500817435,0.7549709361678042,0.9163834056327133,False
Actinomadura,IL8,-0.09327220422638943,0.07159419821119857,0.3326358251611058,False
Actinomadura,IL10,-0.0451857535616613,0.3835516674116277,0.7076526872976874,False
Actinomadura,IFNB,0.04066160876854257,0.43301068749385563,0.7395774827718746,False
Actinomadura,EOTAXIN,0.15129281708466188,0.003357356817636754,0.06619806022054095,True
Actinomadura,IL12P70,0.0601479699278536,0.24590084388061278,0.582151409351827,False
Actinomadura,IL13,-0.00471908462959196,0.9275261489342804,0.9804121824310068,False
Actinomadura,IL17A,0.03802274914588299,0.46347994045179974,0.7566121985061804,False
Actinomadura,IL31,-0.024035907020974488,0.6431183223298388,0.8623791089847366,False
Actinomadura,IL1RA,-0.1034683124475466,0.04553766260763425,0.26496366772742347,True
Actinomadura,SCF,-0.0165276639837672,0.750043774735457,0.9155879330079004,False
Actinomadura,RANTES,-0.18903503613228567,0.00023624370258685593,0.013451427147292408,True
Actinomadura,IFNG,0.012616328971701783,0.8078650733352127,0.939340481624686,False
Actinomadura,GMCSF,-0.028486347114740514,0.5828907711398426,0.8277768197049001,False
Actinomadura,TNFA,-0.04926235216188832,0.3420734002719371,0.6695330205950158,False
Actinomadura,HGF,0.0427932877342866,0.40926337732758766,0.7229409232183127,False
Actinomadura,MIP1B,-0.054085842854322524,0.2968404392971045,0.631479089316753,False
Actinomadura,IFNA,-0.08074432005319254,0.11903425645782088,0.425997154321674,False
Actinomadura,TGFB,-0.08701081235708268,0.09290589104180286,0.3764653193389206,False
Actinomadura,MCP1,0.22612367250523752,1.0067904555138002e-05,0.001937203704057588,True
Actinomadura,IL9,-0.025909035026293784,0.6174528881101864,0.847847600635133,False
Actinomadura,VEGFD,0.0320625110466931,0.5364812021362559,0.8040834306706127,False
Actinomadura,TNFB,-0.0998371562702678,0.05371622418233017,0.28713867548482197,True
Actinomadura,NGF,0.03649258550775176,0.4816787722606496,0.7692523037247924,False
Actinomadura,EGF,-0.04255862114211611,0.4118391709153606,0.72494087498666,False
Actinomadura,BDNF,-0.15280439946819716,0.0030503146846239584,0.06337025977600687,True
Actinomadura,TRAIL,-0.06011159039212685,0.24618710190480522,0.5825801648128979,False
Actinomadura,GCSF,-0.03709578633928134,0.4744588029368537,0.7643399448382395,False
Actinomadura,GROA,-0.0436095895701367,0.4003779796161674,0.7165199250347063,False
Actinomadura,IL1A,-0.11205587063283529,0.03026297559372545,0.21052242490204603,True
Actinomadura,IL23,0.02641770158458767,0.6105610483047386,0.844676562668359,False
Actinomadura,IL12P40,-0.018419483589934414,0.7225494456085995,0.902669551671955,False
Actinomadura,IL15,-0.03939324583879445,0.4475093532874763,0.7477320012988994,False
Actinomadura,IL18,-0.11933263652927563,0.020981773747904487,0.1734206910255814,True
Actinomadura,MCSF,-0.10326449989303638,0.04596728079831988,0.2654396072696868,True
Actinomadura,MCP3,-0.009141668626271924,0.8601341905799402,0.956372511759696,False
Actinomadura,MIG,-0.026398822044858127,0.610816235911255,0.844676562668359,False
Actinomadura,RESISTIN,-0.0676986694895145,0.19143472747095225,0.523143309568533,False
Actinomadura,IL21,-0.06631369267175563,0.20069930283259962,0.5329378929080653,False
Actinomadura,ICAM1,0.07778806198510947,0.13320304783022685,0.44829493781222307,False
Actinomadura,VCAM1,-0.03641950890201649,0.4825574825191059,0.7693871426847527,False
Actinomadura,FGFB,-0.04024841483538112,0.4377039302138075,0.7405663828359751,False
Actinomadura,IL22,0.05167909577957916,0.3188874036538864,0.646961254641305,False
Actinomadura,PDGFBB,-0.16900590570280907,0.0010339901375104959,0.03363971708113897,True
Actinomadura,VEGF,-0.06559934156592166,0.20560331416378747,0.5388757599971508,False
Actinomadura,LEPTIN,-0.04906956655434549,0.34396811181053766,0.6724143178784152,False
Actinomadura,PAI1,0.011515825184487244,0.824339310415277,0.9458797762939021,False
Actinomadura,CD40L,0.051908464712237326,0.3167413879538936,0.646112226674723,False
Actinomadura,ENA78,0.026037091161881156,0.6157146818879575,0.8474537130884997,False
Actinomyces,IL17F,0.013995982731250209,0.7873321253632031,0.9270940039139035,False
Actinomyces,FASL,0.013943884277255545,0.7881049180515884,0.9275733901556346,False
Actinomyces,TGFA,0.07741617815789377,0.1350738322873675,0.4510403643372403,False
Actinomyces,MIP1A,0.008742823560542987,0.8661778217586255,0.9586021906809065,False
Actinomyces,SDF1A,-0.00867865902401507,0.8671508337030505,0.958824794477731,False
Actinomyces,IL27,0.09946003084119047,0.05463162775001223,0.28977612437744127,True
Actinomyces,LIF,0.029157222480780672,0.5740438958893211,0.8218760786362871,False
Actinomyces,IL1B,0.03262880653430099,0.5293056106920905,0.7984658847423262,False
Actinomyces,IL2,-0.06511785440492857,0.20895728202230768,0.5420755007938203,False
Actinomyces,IL4,0.056070239659138425,0.2794444692254043,0.6161784758382565,False
Actinomyces,IL5,0.004838434871088738,0.9256984356706769,0.9788808278045139,False
Actinomyces,IP10,0.07547492902040248,0.14516929503362416,0.46527551194004757,False
Actinomyces,IL6,0.10793008790427291,0.03694423403110382,0.236329301689704,True
Actinomyces,IL7,-0.05344775667409825,0.302584214991901,0.6366590948924614,False
Actinomyces,IL8,0.024374989534723574,0.6384395002401075,0.8599852853564175,False
Actinomyces,IL10,0.03282649811246645,0.526812137824619,0.7965424030831106,False
Actinomyces,IFNB,0.03380817295819655,0.5145194175197612,0.7906963232608833,False
Actinomyces,EOTAXIN,0.1272311506773708,0.013804471501200297,0.14030774312695385,True
Actinomyces,IL12P70,0.10413384104361668,0.04415818970933526,0.260192923524911,True
Actinomyces,IL13,0.054101213052877746,0.29670298518142163,0.6314274055348332,False
Actinomyces,IL17A,-0.01178185199799008,0.8203495987534559,0.9440195423890048,False
Actinomyces,IL31,0.05632239677122166,0.27728444061859575,0.6141467234539015,False
Actinomyces,IL1RA,0.022843099273070943,0.6596885433001033,0.8728298006737332,False
Actinomyces,SCF,0.16994079428080175,0.0009684720867968962,0.032660227768696384,True
Actinomyces,RANTES,-0.05238362010309258,0.31232584345457975,0.6451374916736159,False
Actinomyces,IFNG,0.1427802146498549,0.005671706631511293,0.0848475147555845,True
Actinomyces,GMCSF,-0.020970091541778348,0.6860441735601017,0.8863606845546627,False
Actinomyces,TNFA,-0.005421026460225959,0.9167824902005575,0.9756184137947054,False
Actinomyces,HGF,0.09734226234640334,0.06001590799847537,0.3052954805850084,False
Actinomyces,MIP1B,-0.0549952505270221,0.2887806398210111,0.624103775276448,False
Actinomyces,IFNA,-0.0026079187230744092,0.9599104111430394,0.9866089692720869,False
Actinomyces,TGFB,-0.0024236193179232954,0.9627413785180904,0.987204242733345,False
Actinomyces,MCP1,0.11743809344019572,0.023122329408716138,0.18275155538333715,True
Actinomyces,IL9,0.07836137424036668,0.13035817969135613,0.44543701327481156,False
Actinomyces,VEGFD,0.04414358648304508,0.39462843820979765,0.7133225413704797,False
Actinomyces,TNFB,0.029756544145002287,0.5661945729531281,0.8207128369260381,False
Actinomyces,NGF,0.012798194234186776,0.8051505437415065,0.9371921970270095,False
Actinomyces,EGF,0.1433454434681661,0.005482171790706515,0.08335291169521077,True
Actinomyces,BDNF,-0.000764663135323055,0.9882408978991606,0.9972218265937813,False
Actinomyces,TRAIL,0.004493711384693745,0.9309785150676939,0.9807531110289827,False
Actinomyces,GCSF,0.051835119136717275,0.31742659326256817,0.6462022584476944,False
Actinomyces,GROA,0.030250790039303414,0.5597602721810897,0.816819457373765,False
Actinomyces,IL1A,-0.039251250393493434,0.4491494372994499,0.7477320012988994,False
Actinomyces,IL23,0.05852081011634273,0.2589324451171363,0.5945856147134241,False
Actinomyces,IL12P40,0.1403632158336112,0.006550308239523034,0.09300437653063238,True
Actinomyces,IL15,0.021968851398149795,0.6719404814114798,0.881596023107467,False
Actinomyces,IL18,0.04468950997786855,0.3888021982201484,0.7105523000675212,False
Actinomyces,MCSF,-0.014210861465046168,0.7841469731828343,0.9264879422151057,False
Actinomyces,MCP3,0.06912137421777904,0.18224811995979665,0.5172657728258725,False
Actinomyces,MIG,0.028918195043756117,0.5771886959380484,0.8235011309982896,False
Actinomyces,RESISTIN,0.0063054031705828475,0.9032683095190277,0.9701135837313933,False
Actinomyces,IL21,0.05897080122638025,0.25528179654379257,0.5913127541363066,False
Actinomyces,ICAM1,0.14375991384206968,0.005346829102801467,0.08288664644945708,True
Actinomyces,VCAM1,-0.030754784650447082,0.5532356475682243,0.8129606335602598,False
Actinomyces,FGFB,0.015239362559806718,0.7689521723808896,0.9203551015720071,False
Actinomyces,IL22,0.05983659876067203,0.24835844230228274,0.5854837803323776,False
Actinomyces,PDGFBB,-0.0061339434130294026,0.9058863330489468,0.9710346846499248,False
Actinomyces,VEGF,0.016314961988189963,0.7531556514534037,0.9163834056327133,False
Actinomyces,LEPTIN,-0.04441873264147169,0.39168545913927877,0.7121554466198964,False
Actinomyces,PAI1,-0.06628334871090216,0.2009058693143114,0.5330018335393817,False
Actinomyces,CD40L,0.12734796849183125,0.0137169780318371,0.13992822197011154,True
Actinomyces,ENA78,-0.014722665593288848,0.7765750709448545,0.9239421952819377,False
Aeribacillus,IL17F,0.0005098144149374917,0.992159841956294,0.9988429180103221,False
Aeribacillus,FASL,-0.11682264057597994,0.023857191467048965,0.1851503871851644,True
Aeribacillus,TGFA,-0.07823005545403511,0.1310056227379826,0.44601060090173456,False
Aeribacillus,MIP1A,0.00011251538054616698,0.9982696608999491,0.9997953913454289,False
Aeribacillus,SDF1A,-0.09724449593963683,0.0602746971064794,0.3057570998674137,False
Aeribacillus,IL27,-0.13297279189438743,0.010041261292204184,0.12075482329848997,True
Aeribacillus,LIF,-0.055368959327240286,0.2855115585386624,0.6220829740904866,False
Aeribacillus,IL1B,-0.1125262846470197,0.02957133959329281,0.2078187341694885,True
Aeribacillus,IL2,-0.022438663913470127,0.6653453585183757,0.8776896218753042,False
Aeribacillus,IL4,-0.13146451651113816,0.010929439836578686,0.12679059103556978,True
Aeribacillus,IL5,0.04677734833210762,0.3670055532572317,0.6932603206416226,False
Aeribacillus,IP10,-0.01759451111449016,0.7344975506783449,0.9083377561343547,False
Aeribacillus,IL6,-0.1287516123565413,0.012703213165294627,0.13538440205400726,True
Aeribacillus,IL7,0.06606031379965444,0.20242892213137403,0.5338042122568725,False
Aeribacillus,IL8,-0.13677777734783503,0.008078735278865911,0.10639097072735755,True
Aeribacillus,IL10,-0.10223895233693263,0.04818096765116643,0.27239088094580416,True
Aeribacillus,IFNB,-0.029683082213561796,0.5671539403939682,0.8207258784746738,False
